County,Date,Count
Volusia,2020-04-20,8
Volusia,2020-04-21,4
Volusia,2020-04-28,2
Volusia,2020-05-04,1
Volusia,2020-05-10,1
Volusia,2020-05-12,2
Volusia,2020-05-14,1
Volusia,2020-05-18,1
Volusia,2020-05-19,1
Volusia,2020-05-20,1
Volusia,2020-05-22,1
Volusia,2020-05-26,1
Volusia,2020-05-27,1
Volusia,2020-05-29,1
Volusia,2020-05-31,1
Volusia,2020-06-01,3
Volusia,2020-06-04,1
Volusia,2020-06-05,1
Volusia,2020-06-07,1
Volusia,2020-06-08,1
Volusia,2020-06-10,1
Volusia,2020-06-12,2
Volusia,2020-06-15,1
Volusia,2020-06-19,1
Volusia,2020-06-20,1
Volusia,2020-06-22,3
Volusia,2020-06-23,2
Volusia,2020-06-25,6
Volusia,2020-06-26,3
Volusia,2020-06-27,4
Volusia,2020-06-28,2
Volusia,2020-07-01,4
Volusia,2020-07-02,1
Volusia,2020-07-03,5
Volusia,2020-07-04,1
Volusia,2020-07-05,3
Volusia,2020-07-06,8
Volusia,2020-07-07,3
Volusia,2020-07-08,6
Volusia,2020-07-09,6
Volusia,2020-07-10,3
Volusia,2020-07-11,5
Volusia,2020-07-12,2
Volusia,2020-07-13,2
Volusia,2020-07-14,9
Volusia,2020-07-15,13
Volusia,2020-07-16,5
Volusia,2020-07-17,8
Volusia,2020-07-18,1
Volusia,2020-07-19,3
Volusia,2020-07-20,9
Volusia,2020-07-21,3
Volusia,2020-07-22,3
Volusia,2020-07-23,3
Volusia,2020-07-24,1
Volusia,2020-07-26,3
Volusia,2020-07-27,2
Volusia,2020-07-29,3
Volusia,2020-07-30,7
Volusia,2020-07-31,3
Volusia,2020-08-01,1
Volusia,2020-08-02,3
Volusia,2020-08-04,2
Volusia,2020-08-05,1
Volusia,2020-08-06,6
Volusia,2020-08-08,5
Volusia,2020-08-09,2
Volusia,2020-08-10,3
Volusia,2020-08-11,2
Volusia,2020-08-12,1
Volusia,2020-08-13,3
Volusia,2020-08-14,1
Volusia,2020-08-15,2
Volusia,2020-08-16,1
Volusia,2020-08-17,1
Volusia,2020-08-18,2
Volusia,2020-08-19,3
Volusia,2020-08-20,2
Volusia,2020-08-21,1
Volusia,2020-08-22,1
Volusia,2020-08-24,2
Volusia,2020-08-25,5
Volusia,2020-08-26,3
Volusia,2020-08-27,1
Volusia,2020-08-28,1
Volusia,2020-08-29,1
Volusia,2020-09-02,2
Volusia,2020-09-04,3
Volusia,2020-09-08,6
Volusia,2020-09-10,4
Volusia,2020-09-11,2
Volusia,2020-09-12,2
Volusia,2020-09-14,4
Volusia,2020-09-15,4
Volusia,2020-09-16,2
Volusia,2020-09-17,3
Volusia,2020-09-18,5
Volusia,2020-09-20,2
Volusia,2020-09-21,10
Volusia,2020-09-22,2
Volusia,2020-09-24,3
Volusia,2020-09-25,1
Volusia,2020-09-28,2
Volusia,2020-09-29,3
Volusia,2020-09-30,2
Volusia,2020-10-01,1
Volusia,2020-10-02,2
Volusia,2020-10-04,2
Volusia,2020-10-05,1
Volusia,2020-10-06,1
Volusia,2020-10-07,2
Volusia,2020-10-08,1
Volusia,2020-10-09,1
Volusia,2020-10-10,4
Volusia,2020-10-11,1
Volusia,2020-10-13,1
Volusia,2020-10-14,1
Volusia,2020-10-15,1
Volusia,2020-10-16,1
Volusia,2020-10-19,1
Volusia,2020-10-30,1
Volusia,2020-11-01,2
Volusia,2020-11-07,2
Volusia,2020-11-14,1
Wakulla,2020-04-01,1
Wakulla,2020-07-09,1
Wakulla,2020-07-15,1
Wakulla,2020-07-18,1
Wakulla,2020-07-22,1
Wakulla,2020-07-23,1
Wakulla,2020-07-24,1
Wakulla,2020-07-29,1
Wakulla,2020-09-01,2
Wakulla,2020-10-10,1
Wakulla,2020-11-02,1
Walton,2020-05-01,2
Walton,2020-05-02,1
Walton,2020-05-08,1
Walton,2020-05-09,1
Walton,2020-05-18,3
Walton,2020-05-23,1
Walton,2020-07-04,1
Walton,2020-07-09,1
Walton,2020-07-12,1
Walton,2020-07-16,2
Walton,2020-07-17,1
Walton,2020-07-20,2
Walton,2020-07-22,1
Walton,2020-07-24,2
Walton,2020-07-28,1
Walton,2020-08-05,1
Walton,2020-08-07,1
Walton,2020-08-11,1
Walton,2020-08-13,1
Walton,2020-08-29,1
Walton,2020-09-08,1
Walton,2020-09-11,1
Walton,2020-09-25,1
Walton,2020-09-26,1
Walton,2020-09-29,1
Walton,2020-10-13,1
Walton,2020-10-21,1
Walton,2020-10-25,1
Walton,2020-11-08,1
Washington,2020-03-26,1
Washington,2020-05-21,2
Washington,2020-05-22,1
Washington,2020-05-24,5
Washington,2020-05-25,1
Washington,2020-05-28,2
Washington,2020-06-04,1
Washington,2020-06-22,1
Washington,2020-07-13,1
Washington,2020-07-20,1
Washington,2020-07-25,1
Washington,2020-08-01,1
Washington,2020-08-05,1
Washington,2020-08-23,1
Washington,2020-08-24,1
Washington,2020-08-25,2
Washington,2020-09-15,1
